,u,i,ts,label,idx
7580,547,796,35424000.0,-1.0,7581
7581,14,2157,35424000.0,-1.0,7582
7582,14,38,35424000.0,-1.0,7583
7583,547,1294,35424000.0,-1.0,7584
7584,796,547,35424000.0,-1.0,7585
7585,14,11,35424000.0,-1.0,7586
7586,1,1736,35424000.0,-1.0,7587
7587,51,45,35424000.0,-1.0,7588
7588,871,11,35424000.0,-1.0,7589
7589,157,3782,35424000.0,-1.0,7590
7590,1483,38,35424000.0,-1.0,7591
7591,1482,1483,35424000.0,-1.0,7592
7592,1483,1482,35424000.0,-1.0,7593
7593,3635,38,35424000.0,-1.0,7594
7594,2157,14,35424000.0,-1.0,7595
7595,38,1482,35424000.0,-1.0,7596
7596,256,479,35424000.0,-1.0,7597
7597,157,51,35424000.0,-1.0,7598
7598,45,51,35424000.0,-1.0,7599
7599,1,2810,35424000.0,-1.0,7600
7600,1,796,35424000.0,-1.0,7601
7601,479,256,35424000.0,-1.0,7602
7602,17,97,35510400.0,-1.0,7603
7603,193,11,35510400.0,-1.0,7604
7604,1294,547,35510400.0,-1.0,7605
7605,14,22,35510400.0,-1.0,7606
7606,97,17,35510400.0,-1.0,7607
7607,547,193,35510400.0,-1.0,7608
7608,11,193,35510400.0,-1.0,7609
7609,157,589,35510400.0,-1.0,7610
7610,589,157,35510400.0,-1.0,7611
7611,315,42,35596800.0,-1.0,7612
7612,42,777,35596800.0,-1.0,7613
7613,42,315,35596800.0,-1.0,7614
7614,345,51,35596800.0,-1.0,7615
7615,9,142,35596800.0,-1.0,7616
7616,777,42,35596800.0,-1.0,7617
7617,9,1484,35596800.0,-1.0,7618
7618,157,142,35596800.0,-1.0,7619
7619,142,9,35596800.0,-1.0,7620
7620,26,142,35596800.0,-1.0,7621
7621,777,255,35596800.0,-1.0,7622
7622,1736,589,35596800.0,-1.0,7623
7623,142,26,35596800.0,-1.0,7624
7624,589,1736,35596800.0,-1.0,7625
7625,777,547,35596800.0,-1.0,7626
7626,547,777,35596800.0,-1.0,7627
7627,1484,9,35596800.0,-1.0,7628
7628,255,777,35596800.0,-1.0,7629
7629,1484,547,35683200.0,-1.0,7630
7630,796,14,35683200.0,-1.0,7631
7631,156,1025,35683200.0,-1.0,7632
7632,547,1484,35683200.0,-1.0,7633
7633,156,157,35683200.0,-1.0,7634
7634,1292,108,35683200.0,-1.0,7635
7635,14,277,35683200.0,-1.0,7636
7636,157,156,35683200.0,-1.0,7637
7637,197,14,35769600.0,-1.0,7638
7638,14,197,35769600.0,-1.0,7639
7639,1481,14,35769600.0,-1.0,7640
7640,39,26,35769600.0,-1.0,7641
7641,1294,26,35769600.0,-1.0,7642
7642,17,1735,35769600.0,-1.0,7643
7643,2814,1,35769600.0,-1.0,7644
7644,1,2814,35769600.0,-1.0,7645
7645,26,1294,35769600.0,-1.0,7646
7646,157,2815,35769600.0,-1.0,7647
7647,2815,157,35769600.0,-1.0,7648
7648,14,871,35769600.0,-1.0,7649
7649,14,97,35856000.0,-1.0,7650
7650,77,14,35856000.0,-1.0,7651
7651,97,14,35856000.0,-1.0,7652
7652,142,14,35856000.0,-1.0,7653
7653,75,37,35856000.0,-1.0,7654
7654,67,1289,35856000.0,-1.0,7655
7655,160,294,35856000.0,-1.0,7656
7656,77,4,35856000.0,-1.0,7657
7657,17,193,35856000.0,-1.0,7658
7658,37,75,35856000.0,-1.0,7659
7659,14,77,35856000.0,-1.0,7660
7660,142,17,35856000.0,-1.0,7661
7661,17,142,35856000.0,-1.0,7662
7662,211,51,35856000.0,-1.0,7663
7663,193,17,35856000.0,-1.0,7664
7664,51,211,35856000.0,-1.0,7665
7665,14,142,35856000.0,-1.0,7666
7666,11,156,35856000.0,-1.0,7667
7667,22,2817,35942400.0,-1.0,7668
7668,2817,22,35942400.0,-1.0,7669
7669,777,26,35942400.0,-1.0,7670
7670,10,777,35942400.0,-1.0,7671
7671,57,38,35942400.0,-1.0,7672
7672,2819,9,35942400.0,-1.0,7673
7673,232,3744,35942400.0,-1.0,7674
7674,211,1139,35942400.0,-1.0,7675
7675,1139,211,35942400.0,-1.0,7676
7676,4,1139,35942400.0,-1.0,7677
7677,26,777,35942400.0,-1.0,7678
7678,1139,4,35942400.0,-1.0,7679
7679,9,2819,35942400.0,-1.0,7680
7680,38,57,35942400.0,-1.0,7681
7681,777,10,35942400.0,-1.0,7682
7682,2818,14,35942400.0,-1.0,7683
7683,14,2818,35942400.0,-1.0,7684
7684,2158,1026,36028800.0,-1.0,7685
7685,277,17,36028800.0,-1.0,7686
7686,65,2159,36028800.0,-1.0,7687
7687,57,361,36028800.0,-1.0,7688
7688,1736,22,36028800.0,-1.0,7689
7689,17,277,36028800.0,-1.0,7690
7690,316,24,36028800.0,-1.0,7691
7691,77,777,36028800.0,-1.0,7692
7692,14,107,36028800.0,-1.0,7693
7693,1484,51,36028800.0,-1.0,7694
7694,777,77,36028800.0,-1.0,7695
7695,24,316,36028800.0,-1.0,7696
7696,22,1736,36028800.0,-1.0,7697
7697,51,1484,36028800.0,-1.0,7698
7698,1691,385,36115200.0,-1.0,7699
7699,1736,31,36115200.0,-1.0,7700
7700,156,22,36115200.0,-1.0,7701
7701,360,1139,36201600.0,-1.0,7702
7702,22,156,36201600.0,-1.0,7703
7703,1289,67,36201600.0,-1.0,7704
7704,1484,2821,36201600.0,-1.0,7705
7705,4,1737,36201600.0,-1.0,7706
7706,2821,1484,36201600.0,-1.0,7707
7707,2159,22,36201600.0,-1.0,7708
7708,2785,305,36201600.0,-1.0,7709
7709,22,2159,36201600.0,-1.0,7710
7710,1139,360,36201600.0,-1.0,7711
7711,1737,4,36201600.0,-1.0,7712
7712,17,2821,36288000.0,-1.0,7713
7713,156,3462,36288000.0,-1.0,7714
7714,934,17,36288000.0,-1.0,7715
7715,135,67,36288000.0,-1.0,7716
7716,203,1292,36288000.0,-1.0,7717
7717,2820,1,36288000.0,-1.0,7718
7718,2821,17,36288000.0,-1.0,7719
7719,547,585,36288000.0,-1.0,7720
7720,585,547,36288000.0,-1.0,7721
7721,215,232,36288000.0,-1.0,7722
7722,1,2820,36288000.0,-1.0,7723
7723,17,934,36288000.0,-1.0,7724
7724,585,2,36288000.0,-1.0,7725
7725,67,135,36288000.0,-1.0,7726
7726,1292,203,36288000.0,-1.0,7727
7727,232,215,36288000.0,-1.0,7728
7728,60,2,36288000.0,-1.0,7729
7729,60,14,36288000.0,-1.0,7730
7730,9,547,36288000.0,-1.0,7731
7731,547,9,36288000.0,-1.0,7732
7732,14,60,36288000.0,-1.0,7733
7733,2139,1292,36374400.0,-1.0,7734
7734,51,22,36374400.0,-1.0,7735
7735,11,1292,36374400.0,-1.0,7736
7736,9,2139,36374400.0,-1.0,7737
7737,2139,18,36374400.0,-1.0,7738
7738,217,1292,36374400.0,-1.0,7739
7739,945,513,36460800.0,-1.0,7740
7740,156,44,36460800.0,-1.0,7741
7741,44,156,36460800.0,-1.0,7742
7742,70,33,36460800.0,-1.0,7743
7743,38,947,36460800.0,-1.0,7744
7744,38,2139,36460800.0,-1.0,7745
7745,38,117,36460800.0,-1.0,7746
7746,117,38,36460800.0,-1.0,7747
7747,2,31,36460800.0,-1.0,7748
7748,1292,272,36460800.0,-1.0,7749
7749,33,70,36460800.0,-1.0,7750
7750,947,38,36460800.0,-1.0,7751
7751,402,483,36547200.0,-1.0,7752
7752,249,235,36547200.0,-1.0,7753
7753,1,156,36547200.0,-1.0,7754
7754,2118,57,36547200.0,-1.0,7755
7755,14,50,36547200.0,-1.0,7756
7756,1482,38,36547200.0,-1.0,7757
7757,235,249,36547200.0,-1.0,7758
7758,402,235,36547200.0,-1.0,7759
7759,1482,60,36547200.0,-1.0,7760
7760,632,78,36547200.0,-1.0,7761
7761,156,1,36547200.0,-1.0,7762
7762,78,632,36547200.0,-1.0,7763
7763,11,316,36547200.0,-1.0,7764
7764,11,211,36547200.0,-1.0,7765
7765,156,211,36547200.0,-1.0,7766
7766,156,2824,36547200.0,-1.0,7767
7767,2824,156,36547200.0,-1.0,7768
7768,211,156,36547200.0,-1.0,7769
7769,45,1076,36547200.0,-1.0,7770
7770,107,14,36547200.0,-1.0,7771
7771,2139,38,36547200.0,-1.0,7772
7772,50,14,36547200.0,-1.0,7773
7773,1,2632,36547200.0,-1.0,7774
7774,316,9,36633600.0,-1.0,7775
7775,2825,14,36633600.0,-1.0,7776
7776,484,14,36633600.0,-1.0,7777
7777,14,100,36633600.0,-1.0,7778
7778,14,2825,36633600.0,-1.0,7779
7779,100,14,36633600.0,-1.0,7780
7780,9,316,36633600.0,-1.0,7781
7781,78,3705,36633600.0,-1.0,7782
7782,3744,232,36633600.0,-1.0,7783
7783,1738,122,36633600.0,-1.0,7784
7784,122,1738,36633600.0,-1.0,7785
7785,685,22,36720000.0,-1.0,7786
7786,3744,70,36720000.0,-1.0,7787
7787,1735,17,36720000.0,-1.0,7788
7788,47,4,36720000.0,-1.0,7789
7789,4,47,36720000.0,-1.0,7790
7790,1,2823,36720000.0,-1.0,7791
7791,140,685,36806400.0,-1.0,7792
7792,257,1295,36806400.0,-1.0,7793
7793,1008,1297,36806400.0,-1.0,7794
7794,1297,1008,36806400.0,-1.0,7795
7795,193,51,36806400.0,-1.0,7796
7796,257,1077,36806400.0,-1.0,7797
7797,1077,257,36806400.0,-1.0,7798
7798,1295,257,36806400.0,-1.0,7799
7799,685,140,36806400.0,-1.0,7800
7800,3567,257,36806400.0,-1.0,7801
7801,294,2829,36806400.0,-1.0,7802
7802,2829,294,36806400.0,-1.0,7803
7803,107,193,36806400.0,-1.0,7804
7804,97,4,36806400.0,-1.0,7805
7805,4,97,36892800.0,-1.0,7806
7806,1295,22,36892800.0,-1.0,7807
7807,42,51,36892800.0,-1.0,7808
7808,22,1295,36892800.0,-1.0,7809
7809,316,3782,36892800.0,-1.0,7810
7810,3782,685,36892800.0,-1.0,7811
7811,51,42,36892800.0,-1.0,7812
7812,1,1295,36892800.0,-1.0,7813
7813,685,3782,36892800.0,-1.0,7814
7814,22,2745,36979200.0,-1.0,7815
7815,22,255,36979200.0,-1.0,7816
7816,22,1258,36979200.0,-1.0,7817
7817,409,2832,36979200.0,-1.0,7818
7818,2832,409,36979200.0,-1.0,7819
7819,9,42,36979200.0,-1.0,7820
7820,948,685,36979200.0,-1.0,7821
7821,685,948,36979200.0,-1.0,7822
7822,14,484,36979200.0,-1.0,7823
7823,1258,65,36979200.0,-1.0,7824
7824,42,9,36979200.0,-1.0,7825
7825,65,1258,36979200.0,-1.0,7826
7826,1258,22,36979200.0,-1.0,7827
7827,255,22,36979200.0,-1.0,7828
7828,11,65,36979200.0,-1.0,7829
7829,38,361,37065600.0,-1.0,7830
7830,316,2834,37065600.0,-1.0,7831
7831,1,2830,37065600.0,-1.0,7832
7832,1287,409,37065600.0,-1.0,7833
7833,409,1287,37065600.0,-1.0,7834
7834,2823,1,37065600.0,-1.0,7835
7835,14,361,37065600.0,-1.0,7836
7836,361,14,37065600.0,-1.0,7837
7837,256,947,37065600.0,-1.0,7838
7838,361,38,37065600.0,-1.0,7839
7839,947,256,37065600.0,-1.0,7840
7840,2834,316,37065600.0,-1.0,7841
7841,44,39,37065600.0,-1.0,7842
7842,871,14,37152000.0,-1.0,7843
7843,9,122,37152000.0,-1.0,7844
7844,38,3633,37152000.0,-1.0,7845
7845,67,2,37152000.0,-1.0,7846
7846,272,142,37152000.0,-1.0,7847
7847,796,117,37152000.0,-1.0,7848
7848,51,3705,37152000.0,-1.0,7849
7849,871,9,37152000.0,-1.0,7850
7850,9,22,37152000.0,-1.0,7851
7851,9,65,37152000.0,-1.0,7852
7852,871,3782,37152000.0,-1.0,7853
7853,2,67,37152000.0,-1.0,7854
7854,4,1295,37238400.0,-1.0,7855
7855,38,1289,37238400.0,-1.0,7856
7856,14,1027,37238400.0,-1.0,7857
7857,38,2807,37238400.0,-1.0,7858
7858,443,14,37238400.0,-1.0,7859
7859,796,3782,37238400.0,-1.0,7860
7860,257,22,37238400.0,-1.0,7861
7861,22,949,37238400.0,-1.0,7862
7862,3782,796,37238400.0,-1.0,7863
7863,6,133,37324800.0,-1.0,7864
7864,45,9,37324800.0,-1.0,7865
7865,135,133,37324800.0,-1.0,7866
7866,256,38,37324800.0,-1.0,7867
7867,1740,588,37324800.0,-1.0,7868
7868,45,681,37324800.0,-1.0,7869
7869,156,256,37324800.0,-1.0,7870
7870,588,1740,37324800.0,-1.0,7871
7871,256,156,37324800.0,-1.0,7872
7872,409,2835,37324800.0,-1.0,7873
7873,133,135,37324800.0,-1.0,7874
7874,133,6,37324800.0,-1.0,7875
7875,409,2164,37411200.0,-1.0,7876
7876,57,793,37411200.0,-1.0,7877
7877,2164,409,37411200.0,-1.0,7878
7878,409,11,37411200.0,-1.0,7879
7879,31,14,37411200.0,-1.0,7880
7880,14,443,37411200.0,-1.0,7881
7881,14,31,37411200.0,-1.0,7882
7882,1,2163,37497600.0,-1.0,7883
7883,1027,14,37497600.0,-1.0,7884
7884,256,632,37584000.0,-1.0,7885
7885,14,548,37584000.0,-1.0,7886
7886,2,121,37584000.0,-1.0,7887
7887,91,194,37584000.0,-1.0,7888
7888,121,2,37584000.0,-1.0,7889
7889,1,2166,37584000.0,-1.0,7890
7890,2160,57,37584000.0,-1.0,7891
7891,589,22,37584000.0,-1.0,7892
7892,3782,2828,37584000.0,-1.0,7893
7893,38,256,37584000.0,-1.0,7894
7894,22,589,37584000.0,-1.0,7895
7895,632,256,37584000.0,-1.0,7896
7896,548,14,37584000.0,-1.0,7897
7897,1289,38,37584000.0,-1.0,7898
7898,589,26,37584000.0,-1.0,7899
7899,2836,793,37584000.0,-1.0,7900
7900,793,2836,37584000.0,-1.0,7901
7901,2828,3782,37584000.0,-1.0,7902
7902,2166,1,37584000.0,-1.0,7903
7903,22,685,37584000.0,-1.0,7904
7904,316,2166,37670400.0,-1.0,7905
7905,203,17,37670400.0,-1.0,7906
7906,57,2160,37670400.0,-1.0,7907
7907,57,117,37670400.0,-1.0,7908
7908,793,57,37670400.0,-1.0,7909
7909,21,3782,37670400.0,-1.0,7910
7910,203,70,37670400.0,-1.0,7911
7911,346,2816,37670400.0,-1.0,7912
7912,70,203,37670400.0,-1.0,7913
7913,2,1487,37670400.0,-1.0,7914
7914,1487,2,37670400.0,-1.0,7915
7915,57,50,37670400.0,-1.0,7916
7916,947,2161,37670400.0,-1.0,7917
7917,2161,947,37670400.0,-1.0,7918
7918,17,203,37670400.0,-1.0,7919
7919,3782,21,37670400.0,-1.0,7920
7920,346,117,37670400.0,-1.0,7921
7921,272,3782,37756800.0,-1.0,7922
7922,38,20,37756800.0,-1.0,7923
7923,272,39,37756800.0,-1.0,7924
7924,203,133,37756800.0,-1.0,7925
7925,2149,1,37756800.0,-1.0,7926
7926,133,203,37756800.0,-1.0,7927
7927,67,256,37756800.0,-1.0,7928
7928,256,67,37756800.0,-1.0,7929
7929,20,38,37756800.0,-1.0,7930
7930,14,796,37756800.0,-1.0,7931
7931,14,24,37756800.0,-1.0,7932
7932,51,67,37843200.0,-1.0,7933
7933,51,75,37843200.0,-1.0,7934
7934,360,67,37843200.0,-1.0,7935
7935,20,60,37843200.0,-1.0,7936
7936,256,485,37843200.0,-1.0,7937
7937,2816,64,37843200.0,-1.0,7938
7938,26,589,37843200.0,-1.0,7939
7939,20,45,37843200.0,-1.0,7940
7940,133,3594,37843200.0,-1.0,7941
7941,67,360,37843200.0,-1.0,7942
7942,1,2826,37843200.0,-1.0,7943
7943,17,483,37843200.0,-1.0,7944
7944,1,2837,37843200.0,-1.0,7945
7945,17,70,37843200.0,-1.0,7946
7946,443,517,37843200.0,-1.0,7947
7947,1,517,37843200.0,-1.0,7948
7948,485,256,37843200.0,-1.0,7949
7949,2826,1,37843200.0,-1.0,7950
7950,70,17,37843200.0,-1.0,7951
7951,75,51,37843200.0,-1.0,7952
7952,485,149,37929600.0,-1.0,7953
7953,22,11,37929600.0,-1.0,7954
7954,149,485,37929600.0,-1.0,7955
7955,146,9,37929600.0,-1.0,7956
7956,256,9,37929600.0,-1.0,7957
7957,211,70,37929600.0,-1.0,7958
7958,4,21,37929600.0,-1.0,7959
7959,485,187,37929600.0,-1.0,7960
7960,2168,11,37929600.0,-1.0,7961
7961,9,146,37929600.0,-1.0,7962
7962,294,2827,37929600.0,-1.0,7963
7963,11,2168,37929600.0,-1.0,7964
7964,193,517,37929600.0,-1.0,7965
7965,187,485,37929600.0,-1.0,7966
7966,9,256,37929600.0,-1.0,7967
7967,65,20,38016000.0,-1.0,7968
7968,1025,117,38016000.0,-1.0,7969
7969,409,2169,38016000.0,-1.0,7970
7970,117,1025,38016000.0,-1.0,7971
7971,1487,9,38016000.0,-1.0,7972
7972,4,1025,38016000.0,-1.0,7973
7973,485,26,38016000.0,-1.0,7974
7974,2169,409,38016000.0,-1.0,7975
7975,156,485,38016000.0,-1.0,7976
7976,485,3510,38016000.0,-1.0,7977
7977,2789,3782,38016000.0,-1.0,7978
7978,17,135,38016000.0,-1.0,7979
7979,26,485,38016000.0,-1.0,7980
7980,9,1487,38016000.0,-1.0,7981
7981,50,57,38016000.0,-1.0,7982
7982,135,17,38016000.0,-1.0,7983
7983,3463,3743,38102400.0,-1.0,7984
7984,32,2132,38102400.0,-1.0,7985
7985,32,485,38102400.0,-1.0,7986
7986,2168,146,38102400.0,-1.0,7987
7987,142,255,38102400.0,-1.0,7988
7988,70,156,38102400.0,-1.0,7989
7989,156,70,38102400.0,-1.0,7990
7990,146,2168,38102400.0,-1.0,7991
7991,255,142,38102400.0,-1.0,7992
7992,22,117,38102400.0,-1.0,7993
7993,256,672,38102400.0,-1.0,7994
7994,485,32,38102400.0,-1.0,7995
7995,1,2167,38102400.0,-1.0,7996
7996,194,117,38188800.0,-1.0,7997
7997,33,65,38188800.0,-1.0,7998
7998,2167,1,38188800.0,-1.0,7999
7999,117,194,38188800.0,-1.0,8000
8000,1715,194,38188800.0,-1.0,8001
8001,194,712,38188800.0,-1.0,8002
8002,194,1715,38188800.0,-1.0,8003
8003,65,33,38188800.0,-1.0,8004
8004,97,9,38188800.0,-1.0,8005
8005,194,129,38188800.0,-1.0,8006
8006,15,75,38188800.0,-1.0,8007
8007,2,15,38188800.0,-1.0,8008
8008,66,42,38188800.0,-1.0,8009
8009,75,15,38188800.0,-1.0,8010
8010,194,91,38188800.0,-1.0,8011
8011,117,57,38188800.0,-1.0,8012
8012,1742,57,38188800.0,-1.0,8013
8013,187,147,38188800.0,-1.0,8014
8014,1487,11,38275200.0,-1.0,8015
8015,485,24,38275200.0,-1.0,8016
8016,75,9,38275200.0,-1.0,8017
8017,24,485,38275200.0,-1.0,8018
8018,485,28,38275200.0,-1.0,8019
8019,156,9,38275200.0,-1.0,8020
8020,38,2162,38275200.0,-1.0,8021
8021,9,75,38275200.0,-1.0,8022
8022,28,485,38275200.0,-1.0,8023
8023,70,232,38361600.0,-1.0,8024
8024,371,672,38361600.0,-1.0,8025
8025,22,1301,38361600.0,-1.0,8026
8026,371,361,38361600.0,-1.0,8027
8027,20,1301,38361600.0,-1.0,8028
8028,2,211,38361600.0,-1.0,8029
8029,121,2838,38361600.0,-1.0,8030
8030,2162,38,38361600.0,-1.0,8031
8031,211,2,38361600.0,-1.0,8032
8032,2838,121,38361600.0,-1.0,8033
8033,1301,22,38361600.0,-1.0,8034
8034,232,70,38361600.0,-1.0,8035
8035,2,562,38448000.0,-1.0,8036
8036,2,2839,38448000.0,-1.0,8037
8037,588,3782,38448000.0,-1.0,8038
8038,632,26,38534400.0,-1.0,8039
8039,65,66,38534400.0,-1.0,8040
8040,256,60,38534400.0,-1.0,8041
8041,26,632,38534400.0,-1.0,8042
8042,66,20,38534400.0,-1.0,8043
8043,796,32,38534400.0,-1.0,8044
8044,3636,26,38534400.0,-1.0,8045
8045,232,35,38534400.0,-1.0,8046
8046,588,170,38620800.0,-1.0,8047
8047,738,946,38620800.0,-1.0,8048
8048,371,51,38620800.0,-1.0,8049
8049,946,738,38620800.0,-1.0,8050
8050,170,588,38620800.0,-1.0,8051
8051,2163,69,38620800.0,-1.0,8052
8052,613,738,38620800.0,-1.0,8053
8053,738,69,38620800.0,-1.0,8054
8054,156,1277,38620800.0,-1.0,8055
8055,738,613,38620800.0,-1.0,8056
8056,588,65,38620800.0,-1.0,8057
8057,69,2163,38620800.0,-1.0,8058
8058,69,156,38620800.0,-1.0,8059
8059,69,738,38620800.0,-1.0,8060
8060,66,738,38620800.0,-1.0,8061
8061,51,371,38620800.0,-1.0,8062
8062,738,66,38620800.0,-1.0,8063
8063,156,69,38620800.0,-1.0,8064
8064,65,588,38620800.0,-1.0,8065
8065,939,69,38707200.0,-1.0,8066
8066,3771,69,38707200.0,-1.0,8067
8067,40,21,38707200.0,-1.0,8068
8068,66,100,38707200.0,-1.0,8069
8069,65,9,38707200.0,-1.0,8070
8070,1137,170,38707200.0,-1.0,8071
8071,686,69,38707200.0,-1.0,8072
8072,170,1137,38707200.0,-1.0,8073
8073,548,35,38707200.0,-1.0,8074
8074,40,316,38793600.0,-1.0,8075
8075,1743,108,38793600.0,-1.0,8076
8076,108,1743,38793600.0,-1.0,8077
8077,11,3771,38793600.0,-1.0,8078
8078,51,3771,38793600.0,-1.0,8079
8079,1303,316,38793600.0,-1.0,8080
8080,66,1646,38793600.0,-1.0,8081
8081,211,3771,38793600.0,-1.0,8082
8082,69,3771,38793600.0,-1.0,8083
8083,256,3771,38793600.0,-1.0,8084
8084,69,686,38793600.0,-1.0,8085
8085,3771,1646,38793600.0,-1.0,8086
8086,3771,51,38793600.0,-1.0,8087
8087,38,64,38793600.0,-1.0,8088
8088,135,22,38793600.0,-1.0,8089
8089,38,2840,38880000.0,-1.0,8090
8090,946,142,38880000.0,-1.0,8091
8091,1026,3567,38880000.0,-1.0,8092
8092,316,40,38880000.0,-1.0,8093
8093,1026,2158,38880000.0,-1.0,8094
8094,316,1303,38880000.0,-1.0,8095
8095,316,1296,38880000.0,-1.0,8096
8096,316,97,38880000.0,-1.0,8097
8097,316,365,38880000.0,-1.0,8098
8098,21,9,38880000.0,-1.0,8099
8099,142,946,38880000.0,-1.0,8100
8100,33,69,38880000.0,-1.0,8101
8101,97,316,38880000.0,-1.0,8102
8102,316,11,38880000.0,-1.0,8103
8103,2840,38,38880000.0,-1.0,8104
8104,121,2165,38880000.0,-1.0,8105
8105,69,33,38880000.0,-1.0,8106
8106,2165,121,38880000.0,-1.0,8107
8107,117,346,38880000.0,-1.0,8108
8108,316,3771,38880000.0,-1.0,8109
8109,589,133,38880000.0,-1.0,8110
8110,1731,24,38966400.0,-1.0,8111
8111,17,38,38966400.0,-1.0,8112
8112,38,121,38966400.0,-1.0,8113
8113,121,38,38966400.0,-1.0,8114
8114,2170,121,38966400.0,-1.0,8115
8115,24,1731,38966400.0,-1.0,8116
8116,2154,589,39052800.0,-1.0,8117
8117,51,796,39052800.0,-1.0,8118
8118,159,67,39052800.0,-1.0,8119
8119,121,2170,39052800.0,-1.0,8120
8120,589,2154,39052800.0,-1.0,8121
8121,133,101,39052800.0,-1.0,8122
8122,17,101,39052800.0,-1.0,8123
8123,1304,943,39052800.0,-1.0,8124
8124,943,1304,39052800.0,-1.0,8125
8125,69,2121,39052800.0,-1.0,8126
8126,1304,17,39052800.0,-1.0,8127
8127,946,146,39052800.0,-1.0,8128
8128,146,946,39052800.0,-1.0,8129
8129,69,2171,39052800.0,-1.0,8130
8130,370,170,39052800.0,-1.0,8131
8131,1302,69,39052800.0,-1.0,8132
8132,67,159,39052800.0,-1.0,8133
8133,17,1304,39052800.0,-1.0,8134
8134,482,170,39139200.0,-1.0,8135
8135,2171,22,39139200.0,-1.0,8136
8136,22,2171,39139200.0,-1.0,8137
8137,3782,2172,39139200.0,-1.0,8138
8138,2172,3782,39139200.0,-1.0,8139
8139,2841,38,39139200.0,-1.0,8140
8140,11,17,39139200.0,-1.0,8141
8141,2842,108,39139200.0,-1.0,8142
8142,2171,69,39139200.0,-1.0,8143
8143,108,2842,39139200.0,-1.0,8144
8144,38,2841,39139200.0,-1.0,8145
8145,170,482,39139200.0,-1.0,8146
8146,585,798,39139200.0,-1.0,8147
8147,1743,9,39139200.0,-1.0,8148
8148,1304,798,39225600.0,-1.0,8149
8149,159,22,39225600.0,-1.0,8150
8150,38,793,39225600.0,-1.0,8151
8151,69,346,39225600.0,-1.0,8152
8152,64,133,39225600.0,-1.0,8153
8153,588,796,39225600.0,-1.0,8154
8154,133,64,39225600.0,-1.0,8155
8155,70,98,39225600.0,-1.0,8156
8156,946,798,39225600.0,-1.0,8157
8157,133,589,39225600.0,-1.0,8158
8158,796,588,39225600.0,-1.0,8159
8159,22,159,39225600.0,-1.0,8160
8160,1,1302,39225600.0,-1.0,8161
8161,40,256,39225600.0,-1.0,8162
8162,51,133,39225600.0,-1.0,8163
8163,346,70,39225600.0,-1.0,8164
8164,69,232,39225600.0,-1.0,8165
8165,588,67,39225600.0,-1.0,8166
8166,232,69,39225600.0,-1.0,8167
8167,9,589,39225600.0,-1.0,8168
8168,60,518,39225600.0,-1.0,8169
8169,67,588,39225600.0,-1.0,8170
8170,20,159,39225600.0,-1.0,8171
8171,38,3635,39225600.0,-1.0,8172
8172,589,9,39225600.0,-1.0,8173
8173,108,798,39312000.0,-1.0,8174
8174,108,1744,39312000.0,-1.0,8175
8175,11,100,39312000.0,-1.0,8176
8176,100,11,39312000.0,-1.0,8177
8177,798,108,39312000.0,-1.0,8178
8178,1485,69,39312000.0,-1.0,8179
8179,256,121,39312000.0,-1.0,8180
8180,256,75,39312000.0,-1.0,8181
8181,175,256,39312000.0,-1.0,8182
8182,75,256,39312000.0,-1.0,8183
8183,632,1485,39312000.0,-1.0,8184
8184,3782,1140,39312000.0,-1.0,8185
8185,1140,3782,39312000.0,-1.0,8186
8186,69,1485,39312000.0,-1.0,8187
8187,256,175,39312000.0,-1.0,8188
8188,1140,70,39312000.0,-1.0,8189
8189,133,51,39398400.0,-1.0,8190
8190,798,232,39398400.0,-1.0,8191
8191,66,159,39398400.0,-1.0,8192
8192,793,38,39398400.0,-1.0,8193
8193,159,37,39398400.0,-1.0,8194
8194,946,1746,39398400.0,-1.0,8195
8195,22,1744,39398400.0,-1.0,8196
8196,232,798,39398400.0,-1.0,8197
8197,70,65,39398400.0,-1.0,8198
8198,159,66,39398400.0,-1.0,8199
8199,1293,1745,39398400.0,-1.0,8200
8200,798,3729,39398400.0,-1.0,8201
8201,197,3782,39398400.0,-1.0,8202
8202,69,67,39484800.0,-1.0,8203
8203,67,69,39484800.0,-1.0,8204
8204,256,69,39484800.0,-1.0,8205
8205,1449,66,39484800.0,-1.0,8206
8206,1300,66,39484800.0,-1.0,8207
8207,66,1449,39484800.0,-1.0,8208
8208,60,256,39484800.0,-1.0,8209
8209,634,67,39484800.0,-1.0,8210
8210,66,98,39484800.0,-1.0,8211
8211,256,1739,39484800.0,-1.0,8212
8212,9,17,39484800.0,-1.0,8213
8213,121,256,39484800.0,-1.0,8214
8214,98,66,39484800.0,-1.0,8215
8215,69,2153,39484800.0,-1.0,8216
8216,67,634,39484800.0,-1.0,8217
8217,1300,17,39484800.0,-1.0,8218
8218,69,2169,39484800.0,-1.0,8219
8219,67,70,39484800.0,-1.0,8220
8220,69,256,39484800.0,-1.0,8221
8221,2169,69,39484800.0,-1.0,8222
8222,2153,69,39484800.0,-1.0,8223
8223,17,1300,39484800.0,-1.0,8224
8224,66,1300,39484800.0,-1.0,8225
8225,69,11,39484800.0,-1.0,8226
8226,798,686,39571200.0,-1.0,8227
8227,453,69,39571200.0,-1.0,8228
8228,440,110,39571200.0,-1.0,8229
8229,37,159,39571200.0,-1.0,8230
8230,798,2174,39571200.0,-1.0,8231
8231,2174,798,39571200.0,-1.0,8232
